CountryCode,Country,SeriesCode,MDG,Series,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
796,Turks and Caicos Islands,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.1,5.9,6.1,6.1,5.3,4.8,4.5,3.9,3.9,4.3,3.6,3.5,3.5,3.5,3.5,3.5
796,Turks and Caicos Islands,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.4,5.7,5.7,5.4,4.9,4.5,4.2,3.9,3.8,3.8,3.5,3.4,3.4,3.4,3.4,3.4
796,Turks and Caicos Islands,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.9,6.0,6.6,6.8,5.8,5.1,4.7,4.0,4.1,4.7,3.7,3.7,3.7,3.7,3.7,3.7
798,Tuvalu,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",108.0,100.0,92.0,87.0,83.0,80.0,79.0,79.0,79.0,78.0,76.0,74.0,70.0,65.0,60.0,56.0,53.0,33.0,28.0,34.0,12.0,7.7,36.0,29.0
798,Tuvalu,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",38.0,24.0,21.0,20.0,28.0,13.0,16.0,20.0,26.0,33.0,28.0,27.0,30.0,9.5,14.0,21.0,24.0,16.0,12.0,16.0,3.2,2.3,18.0,12.0
798,Tuvalu,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",223.0,243.0,231.0,217.0,177.0,234.0,207.0,188.0,166.0,145.0,152.0,150.0,132.0,190.0,144.0,112.0,95.0,58.0,52.0,59.0,28.0,16.0,63.0,53.0
800,Uganda,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",87.0,77.0,70.0,65.0,62.0,59.0,57.0,55.0,53.0,51.0,49.0,46.0,43.0,40.0,36.0,34.0,30.0,25.0,22.0,20.0,17.0,15.0,13.0,11.0
800,Uganda,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",34.0,51.0,48.0,47.0,42.0,30.0,25.0,25.0,27.0,29.0,30.0,28.0,26.0,22.0,19.0,18.0,17.0,14.0,14.0,13.0,11.0,9.5,7.8,5.8
800,Uganda,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",131.0,109.0,97.0,87.0,81.0,78.0,74.0,71.0,67.0,64.0,61.0,59.0,56.0,52.0,47.0,43.0,39.0,33.0,30.0,28.0,25.0,21.0,19.0,18.0
804,Ukraine,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",9.6,9.7,11.0,12.0,12.0,15.0,17.0,18.0,17.0,21.0,23.0,24.0,21.0,23.0,24.0,26.0,23.0,23.0,23.0,19.0,17.0,16.0,16.0,14.0
804,Ukraine,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",9.2,9.2,10.0,11.0,12.0,15.0,17.0,18.0,16.0,20.0,23.0,23.0,21.0,22.0,23.0,26.0,23.0,23.0,23.0,18.0,17.0,15.0,15.0,14.0
804,Ukraine,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",10.0,10.0,11.0,12.0,12.0,16.0,18.0,18.0,17.0,21.0,24.0,24.0,22.0,23.0,24.0,27.0,24.0,24.0,23.0,19.0,18.0,16.0,16.0,15.0
810,Union of Soviet Socialist Republics [former],647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
810,Union of Soviet Socialist Republics [former],793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
810,Union of Soviet Socialist Republics [former],794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
784,United Arab Emirates,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,1.0,0.6,0.8,0.6,0.5,0.7,0.7,0.7
784,United Arab Emirates,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.5,0.4,0.5,0.5,0.5
784,United Arab Emirates,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7,1.3,0.7,1.0,0.8,0.6,0.9,0.9,0.9
826,United Kingdom,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.8,0.9,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5
826,United Kingdom,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.8,0.9,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5
826,United Kingdom,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.8,0.9,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5
834,United Republic of Tanzania,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",46.0,40.0,34.0,29.0,26.0,23.0,21.0,19.0,18.0,18.0,17.0,17.0,16.0,16.0,15.0,15.0,14.0,14.0,13.0,12.0,11.0,11.0,12.0,12.0
834,United Republic of Tanzania,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",32.0,28.0,25.0,22.0,19.0,17.0,16.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,10.0,9.9,9.6,9.0,8.4,8.0,7.5,7.1,7.0
834,United Republic of Tanzania,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",61.0,52.0,44.0,38.0,34.0,30.0,28.0,27.0,26.0,26.0,25.0,24.0,23.0,22.0,22.0,21.0,21.0,20.0,20.0,18.0,18.0,17.0,16.0,17.0
840,United States,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",0.7,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
840,United States,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",0.7,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
840,United States,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
850,United States Virgin Islands,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.9,2.8,2.8,2.8,0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
850,United States Virgin Islands,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.9,2.8,2.8,2.8,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
850,United States Virgin Islands,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.9,2.8,2.8,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
858,Uruguay,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",2.7,2.7,2.7,2.6,1.9,2.4,2.3,2.6,2.0,2.1,2.1,2.2,1.6,2.0,2.1,1.7,0.9,1.9,1.2,1.8,1.3,1.3,1.2,1.2
858,Uruguay,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",2.5,2.5,2.5,2.5,1.9,2.3,2.2,2.5,1.9,2.0,2.0,2.1,1.5,1.9,2.0,1.6,0.9,1.9,1.2,1.7,1.3,1.2,1.2,1.1
858,Uruguay,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",3.0,2.9,2.8,2.8,2.0,2.4,2.4,2.6,2.1,2.2,2.2,2.3,1.6,2.1,2.2,1.7,1.0,2.0,1.3,1.9,1.4,1.4,1.3,1.2
860,Uzbekistan,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",8.3,8.6,8.1,9.4,10.0,12.0,13.0,14.0,16.0,16.0,17.0,18.0,18.0,17.0,15.0,14.0,13.0,12.0,11.0,10.0,9.5,8.8,8.2,7.6
860,Uzbekistan,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",7.2,7.6,7.4,8.5,9.1,10.0,12.0,12.0,13.0,14.0,15.0,15.0,15.0,14.0,12.0,12.0,11.0,10.0,9.5,8.9,8.3,7.7,7.1,6.6
860,Uzbekistan,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",9.4,9.6,8.8,10.0,12.0,13.0,16.0,17.0,18.0,18.0,20.0,21.0,21.0,20.0,17.0,15.0,14.0,13.0,12.0,12.0,11.0,10.0,9.3,8.7
548,Vanuatu,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",7.0,43.0,29.0,5.3,16.0,2.7,7.9,27.0,25.0,6.7,17.0,24.0,2.9,5.8,15.0,15.0,14.0,13.0,13.0,12.0,11.0,9.3,7.9,6.3
548,Vanuatu,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.6,25.0,16.0,1.6,6.6,0.5,2.4,15.0,14.0,1.9,8.2,13.0,0.5,1.8,8.0,8.0,7.7,7.3,6.8,6.1,5.4,4.4,3.4,2.3
548,Vanuatu,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",18.0,67.0,48.0,11.0,29.0,6.5,17.0,43.0,40.0,15.0,29.0,38.0,8.5,13.0,24.0,24.0,23.0,22.0,21.0,19.0,18.0,16.0,15.0,13.0
862,Venezuela,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",4.3,4.3,4.3,3.6,3.8,3.7,3.5,3.4,3.3,3.2,2.7,3.1,2.7,2.9,2.8,2.4,2.3,2.4,2.3,1.9,1.9,1.8,1.7,1.6
862,Venezuela,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",4.2,4.2,4.1,3.5,3.7,3.6,3.4,3.3,3.2,3.1,2.7,3.0,2.7,2.8,2.7,2.3,2.3,2.4,2.3,1.9,1.9,1.8,1.7,1.6
862,Venezuela,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",4.4,4.4,4.5,3.8,4.0,3.8,3.6,3.5,3.4,3.3,2.8,3.2,2.8,2.9,2.8,2.4,2.3,2.5,2.3,2.0,1.9,1.8,1.7,1.6
704,Viet Nam,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",52.0,50.0,48.0,46.0,44.0,42.0,40.0,38.0,37.0,35.0,33.0,32.0,31.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,19.0
704,Viet Nam,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",30.0,29.0,29.0,28.0,27.0,26.0,25.0,24.0,23.0,23.0,22.0,21.0,21.0,20.0,19.0,19.0,18.0,17.0,16.0,16.0,15.0,14.0,13.0,13.0
704,Viet Nam,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",79.0,75.0,71.0,68.0,64.0,61.0,58.0,55.0,52.0,50.0,47.0,45.0,43.0,41.0,39.0,37.0,35.0,33.0,32.0,31.0,29.0,28.0,27.0,26.0
876,Wallis and Futuna Islands,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",4.7,37.0,2.7,8.5,12.0,1.7,7.2,29.0,6.0,1.5,1.7,1.9,40.0,33.0,12.0,2.3,1.7,1.5,1.3,18.0,3.9,0.6,0.6,2.3
876,Wallis and Futuna Islands,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",1.0,24.0,0.5,3.8,7.2,0.3,3.6,20.0,2.9,0.3,0.3,0.4,27.0,22.0,7.0,0.7,0.3,0.3,0.3,12.0,2.0,0.1,0.2,1.5
876,Wallis and Futuna Islands,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",12.0,53.0,6.4,15.0,19.0,4.2,12.0,40.0,10.0,3.7,4.2,4.5,54.0,45.0,19.0,5.0,4.1,3.7,3.2,25.0,6.7,1.5,1.2,3.1
732,Western Sahara,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
732,Western Sahara,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
732,Western Sahara,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
887,Yemen,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",36.0,33.0,31.0,29.0,27.0,26.0,25.0,23.0,22.0,21.0,21.0,20.0,19.0,18.0,17.0,16.0,14.0,12.0,10.0,8.4,6.9,5.8,4.8,4.1
887,Yemen,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",22.0,22.0,21.0,19.0,18.0,17.0,17.0,16.0,16.0,15.0,14.0,14.0,13.0,12.0,11.0,10.0,9.2,8.1,6.8,5.7,4.7,3.7,2.7,1.9
887,Yemen,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",52.0,46.0,40.0,36.0,33.0,32.0,30.0,28.0,28.0,28.0,26.0,25.0,24.0,23.0,21.0,19.0,17.0,15.0,13.0,12.0,10.0,8.5,7.4,6.9
890,Yugoslavia [former Socialist Federal Republic],647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)", , , , , , , , , , , , , , , , , , , , , , , , 
890,Yugoslavia [former Socialist Federal Republic],793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)", , , , , , , , , , , , , , , , , , , , , , , , 
890,Yugoslavia [former Socialist Federal Republic],794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)", , , , , , , , , , , , , , , , , , , , , , , , 
894,Zambia,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",81.0,73.0,68.0,64.0,60.0,56.0,52.0,48.0,44.0,39.0,35.0,31.0,27.0,25.0,23.0,21.0,20.0,21.0,23.0,24.0,23.0,23.0,25.0,25.0
894,Zambia,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",59.0,52.0,48.0,44.0,41.0,38.0,35.0,32.0,29.0,26.0,23.0,20.0,18.0,16.0,14.0,13.0,13.0,13.0,15.0,15.0,14.0,15.0,16.0,16.0
894,Zambia,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",106.0,91.0,83.0,77.0,72.0,69.0,65.0,61.0,55.0,50.0,46.0,41.0,37.0,34.0,32.0,29.0,28.0,28.0,31.0,31.0,30.0,30.0,32.0,33.0
716,Zimbabwe,647,Y,"Tuberculosis death rate per year per 100,000 population (mid-point)",52.0,44.0,36.0,30.0,26.0,23.0,22.0,22.0,22.0,23.0,24.0,26.0,28.0,31.0,35.0,39.0,41.0,43.0,41.0,39.0,36.0,38.0,41.0,40.0
716,Zimbabwe,793,N,"Tuberculosis death rate per year per 100,000 population (lower bound)",31.0,28.0,23.0,21.0,18.0,16.0,13.0,12.0,13.0,15.0,16.0,16.0,18.0,21.0,22.0,24.0,26.0,28.0,28.0,27.0,25.0,26.0,27.0,25.0
716,Zimbabwe,794,N,"Tuberculosis death rate per year per 100,000 population (upper bound)",78.0,60.0,51.0,44.0,34.0,30.0,32.0,32.0,31.0,29.0,29.0,31.0,33.0,37.0,42.0,47.0,49.0,53.0,52.0,52.0,48.0,51.0,55.0,52.0
